Student ID,First Name,Last Name,Age,Gender,University,Degree Program,Year of Study,GPA,Part-time Job,Residential Status,Monthly Income,Preferred Accommodation,Distance to University,Transportation Method,Family Income,Scholarship Status,Boarding House Interest,Accommodation Budget,Special Needs
2024169,Nethmi,Fernando,23,Female,SLIIT,Business,3th Year,3.59,No,Boarding house,0,Boarding house,2 km,Bus,119574,No,No,21437,Yes
2024170,Ayesh,Wijesinghe,21,Male,NSBM Green University,Business,3th Year,2.78,Yes,Boarding house,17616,Private residence,13 km,Bus,194708,Yes,No,24983,No
2024171,Nethmi,Perera,19,Male,NSBM Green University,Medicine,4th Year,3.54,No,Off-campus,0,Boarding house,10 km,Walk,94851,No,No,27860,Yes
2024172,Kasun,Jayasekara,22,Male,SLIIT,Engineering,4th Year,2.17,No,On-campus,0,Private residence,13 km,Private vehicle,221513,No,Yes,31950,No
2024173,Ravindu,Jayasekara,24,Female,NSBM Green University,IT,3th Year,3.76,No,On-campus,0,Boarding house,9 km,Train,159685,Yes,Yes,16390,Yes
2024174,Kasun,Perera,23,Male,SLIIT,Business,2th Year,3.99,No,On-campus,0,Private residence,18 km,Train,183080,No,Yes,35419,No
2024175,Harsha,Silva,18,Female,NSBM Green University,Business,4th Year,3.53,Yes,On-campus,6084,Private residence,12 km,Walk,82416,Yes,Yes,39476,Yes
2024176,Tharushi,Jayasekara,22,Male,University of Colombo,Business,3th Year,2.46,Yes,Off-campus,20079,On-campus,9 km,Train,243086,Yes,Yes,28290,Yes
2024177,Ravindu,Perera,20,Female,University of Colombo,Medicine,1th Year,3.13,Yes,Off-campus,15602,Private residence,3 km,Train,143382,Yes,No,23965,Yes
2024178,Tharushi,Jayasekara,21,Male,NSBM Green University,Business,1th Year,3.35,Yes,Boarding house,8302,On-campus,2 km,Bus,278657,Yes,No,17292,Yes
2024179,Sachini,Jayasekara,18,Female,University of Colombo,IT,2th Year,3.33,Yes,On-campus,24653,Boarding house,15 km,Private vehicle,183739,No,Yes,26470,Yes
2024180,Ravindu,Silva,24,Female,NSBM Green University,Engineering,3th Year,2.98,No,On-campus,0,Private residence,10 km,Bus,210253,No,Yes,20701,Yes
2024181,Nethmi,Silva,21,Female,SLIIT,Engineering,2th Year,2.34,Yes,On-campus,21424,Boarding house,13 km,Train,65949,Yes,No,17063,No
2024182,Harsha,Jayasekara,25,Female,University of Colombo,IT,1th Year,3.45,Yes,On-campus,13301,On-campus,5 km,Walk,130547,Yes,No,36570,Yes
2024183,Harsha,Perera,18,Male,SLIIT,Business,2th Year,3.96,No,Off-campus,0,Private residence,8 km,Walk,139146,No,No,32611,Yes
2024184,Tharushi,Jayasekara,23,Male,SLIIT,Medicine,4th Year,2.73,No,Boarding house,0,Private residence,16 km,Private vehicle,98612,Yes,No,31639,Yes
2024185,Tharushi,Perera,20,Female,University of Moratuwa,Engineering,4th Year,3.87,Yes,Off-campus,926,On-campus,11 km,Train,290997,No,No,28468,No
2024186,Sachini,Silva,23,Male,NSBM Green University,Medicine,2th Year,3.13,No,Boarding house,0,Private residence,14 km,Bus,196405,No,Yes,30040,No
2024187,Dinuka,Silva,22,Male,University of Moratuwa,IT,1th Year,2.43,Yes,Boarding house,9716,On-campus,9 km,Private vehicle,266049,Yes,Yes,31872,Yes
2024188,Harsha,Silva,19,Male,University of Moratuwa,Business,1th Year,2.42,No,On-campus,0,On-campus,9 km,Train,66723,Yes,No,25410,No
2024189,Nethmi,Jayasekara,24,Female,University of Moratuwa,IT,3th Year,3.13,Yes,Boarding house,19111,Private residence,3 km,Private vehicle,271592,Yes,Yes,22953,No
2024190,Tharushi,Perera,25,Female,SLIIT,Medicine,3th Year,2.76,No,On-campus,0,On-campus,1 km,Walk,225935,Yes,Yes,34883,No
2024191,Dinuka,Wijesinghe,24,Female,University of Colombo,Engineering,1th Year,3.15,No,On-campus,0,Private residence,15 km,Bus,223338,Yes,Yes,18646,Yes
2024192,Nethmi,Perera,25,Female,University of Moratuwa,Engineering,4th Year,2.22,No,Off-campus,0,Private residence,8 km,Private vehicle,199435,No,Yes,35469,Yes
2024193,Ayesh,Perera,20,Female,University of Colombo,Business,3th Year,3.45,No,Boarding house,0,Boarding house,15 km,Bus,121384,No,No,30961,No
2024194,Ayesh,Silva,21,Female,SLIIT,Business,3th Year,2.74,Yes,Boarding house,12174,Private residence,6 km,Train,173742,Yes,Yes,24115,Yes
2024195,Sachini,Perera,20,Male,SLIIT,Business,3th Year,2.58,Yes,Boarding house,19681,Boarding house,8 km,Bus,249832,No,No,22066,Yes
2024196,Sachini,Wijesinghe,18,Female,SLIIT,Engineering,2th Year,3.05,No,On-campus,0,Boarding house,12 km,Bus,168404,Yes,Yes,23582,Yes
2024197,Ayesh,Fernando,25,Female,SLIIT,Business,1th Year,3.64,No,On-campus,0,On-campus,17 km,Train,125937,Yes,No,29674,Yes
2024198,Ravindu,Fernando,25,Male,University of Colombo,IT,2th Year,2.27,No,On-campus,0,Boarding house,3 km,Bus,198282,Yes,Yes,34073,No
2024199,Nethmi,Fernando,21,Male,University of Colombo,Medicine,3th Year,3.4,No,Off-campus,0,Boarding house,13 km,Bus,288023,Yes,Yes,19393,No
2024200,Dinuka,Wijesinghe,22,Female,University of Colombo,IT,1th Year,3.3,No,Off-campus,0,On-campus,10 km,Walk,240695,No,Yes,32435,No
2024201,Ravindu,Perera,18,Female,NSBM Green University,Business,1th Year,2.07,Yes,On-campus,11084,On-campus,19 km,Private vehicle,266385,No,Yes,18353,No
2024202,Tharushi,Wickramasinghe,19,Female,University of Moratuwa,Business,1th Year,2.33,No,Boarding house,0,On-campus,19 km,Private vehicle,232420,Yes,No,18566,Yes
2024203,Ayesh,Perera,25,Male,University of Moratuwa,Business,1th Year,2.98,Yes,On-campus,20054,Private residence,9 km,Walk,139951,Yes,Yes,34854,No
2024204,Sachini,Silva,23,Male,NSBM Green University,Business,2th Year,3.71,No,On-campus,0,On-campus,14 km,Bus,267634,Yes,No,23132,No
2024205,Ravindu,Perera,20,Female,NSBM Green University,Medicine,4th Year,3.57,Yes,Off-campus,17289,Private residence,8 km,Bus,61654,No,No,36852,Yes
2024206,Ayesh,Wijesinghe,22,Male,SLIIT,Business,2th Year,3.48,Yes,On-campus,6378,On-campus,4 km,Bus,146316,No,No,26339,Yes
2024207,Ravindu,Perera,21,Female,University of Colombo,IT,4th Year,3.65,Yes,On-campus,12723,Boarding house,13 km,Train,241605,No,No,35504,No
2024208,Ravindu,Wijesinghe,22,Male,University of Colombo,Business,3th Year,2.53,Yes,Boarding house,22284,Boarding house,9 km,Bus,148221,Yes,Yes,38580,No
2024209,Sachini,Silva,25,Male,NSBM Green University,Engineering,1th Year,3.09,Yes,Off-campus,18426,Boarding house,5 km,Train,183292,No,No,36536,No
2024210,Ayesh,Perera,22,Male,NSBM Green University,Business,4th Year,2.34,No,On-campus,0,Private residence,3 km,Walk,261012,No,Yes,37649,No
2024211,Harsha,Wickramasinghe,24,Male,University of Colombo,IT,1th Year,3.21,Yes,Boarding house,3675,On-campus,8 km,Walk,291052,Yes,Yes,18384,No
2024212,Dinuka,Silva,23,Female,NSBM Green University,Engineering,2th Year,2.83,No,Off-campus,0,On-campus,2 km,Bus,252118,No,Yes,18326,Yes
2024213,Sachini,Perera,24,Female,University of Colombo,IT,1th Year,3.59,No,Boarding house,0,Private residence,1 km,Walk,88714,No,No,38620,Yes
2024214,Tharushi,Perera,19,Male,University of Moratuwa,IT,2th Year,3.9,No,Off-campus,0,Boarding house,9 km,Walk,184351,Yes,Yes,22376,No
2024215,Kasun,Perera,22,Male,SLIIT,Medicine,3th Year,3.79,No,Boarding house,0,On-campus,15 km,Bus,79635,Yes,Yes,15234,Yes
2024216,Ravindu,Jayasekara,18,Female,University of Moratuwa,Medicine,2th Year,3.5,Yes,Boarding house,12199,Boarding house,4 km,Private vehicle,75834,No,No,36564,Yes
2024217,Harsha,Jayasekara,18,Male,University of Colombo,IT,2th Year,2.93,Yes,On-campus,24546,On-campus,11 km,Bus,94713,No,No,36430,No
2024218,Ayesh,Wijesinghe,25,Male,SLIIT,Engineering,4th Year,2.44,No,Off-campus,0,Private residence,1 km,Bus,163410,No,Yes,15275,Yes
2024219,Ayesh,Wijesinghe,18,Male,SLIIT,Engineering,3th Year,3.45,No,Off-campus,0,Private residence,20 km,Bus,109434,No,No,29363,No
2024220,Kasun,Wijesinghe,23,Female,SLIIT,Business,3th Year,2.99,Yes,On-campus,24474,Private residence,10 km,Train,260938,Yes,Yes,28103,No
2024221,Ayesh,Wijesinghe,18,Female,University of Colombo,Engineering,3th Year,3.57,Yes,Boarding house,2967,Boarding house,2 km,Walk,132577,Yes,Yes,37142,No
2024222,Harsha,Wickramasinghe,25,Male,University of Colombo,Medicine,4th Year,3.88,Yes,Off-campus,19987,Boarding house,8 km,Private vehicle,95764,No,Yes,20661,Yes
2024223,Kasun,Perera,22,Male,University of Moratuwa,Medicine,2th Year,3.55,Yes,Off-campus,16016,Private residence,4 km,Private vehicle,255695,Yes,Yes,18493,No
2024224,Harsha,Wickramasinghe,20,Male,SLIIT,IT,3th Year,3.55,No,Boarding house,0,Private residence,17 km,Bus,227218,No,No,23205,Yes
2024225,Harsha,Silva,18,Male,University of Colombo,Business,2th Year,3.78,Yes,Off-campus,19610,Private residence,5 km,Bus,103696,No,Yes,21763,Yes
2024226,Ravindu,Wickramasinghe,20,Female,SLIIT,IT,1th Year,3.03,Yes,Boarding house,12424,Private residence,2 km,Walk,95296,No,Yes,29632,Yes
2024227,Ayesh,Perera,21,Female,University of Moratuwa,Engineering,1th Year,3.99,Yes,Off-campus,2210,Private residence,2 km,Private vehicle,145585,No,No,22253,Yes
2024228,Sachini,Perera,24,Female,University of Moratuwa,Business,2th Year,3.28,Yes,Boarding house,15088,Private residence,13 km,Train,293889,No,Yes,37762,Yes
2024229,Tharushi,Jayasekara,18,Female,SLIIT,Medicine,3th Year,2.11,Yes,On-campus,13239,On-campus,1 km,Bus,61245,Yes,No,25832,No
2024230,Kasun,Silva,21,Female,SLIIT,Engineering,4th Year,2.42,Yes,Off-campus,11195,On-campus,14 km,Walk,260564,No,Yes,30915,Yes
2024231,Ayesh,Wickramasinghe,23,Male,University of Colombo,Business,3th Year,3.34,Yes,Boarding house,19693,On-campus,16 km,Walk,62401,No,No,33911,Yes
2024232,Tharushi,Fernando,23,Male,University of Moratuwa,Engineering,4th Year,2.59,No,Off-campus,0,On-campus,7 km,Train,236310,No,No,37230,Yes
2024233,Harsha,Wickramasinghe,21,Male,University of Moratuwa,Business,2th Year,3.28,Yes,Off-campus,23399,Boarding house,10 km,Private vehicle,184317,Yes,No,18780,No
2024234,Harsha,Wijesinghe,19,Female,NSBM Green University,Business,1th Year,3.96,No,On-campus,0,Boarding house,14 km,Bus,262725,Yes,No,20736,No
2024235,Harsha,Perera,21,Male,NSBM Green University,Business,1th Year,3.2,Yes,Off-campus,515,Private residence,12 km,Train,280674,Yes,Yes,15059,Yes
2024236,Tharushi,Fernando,22,Female,University of Moratuwa,Medicine,4th Year,2.6,Yes,Boarding house,4561,On-campus,5 km,Walk,232367,Yes,No,35381,Yes
2024237,Tharushi,Wijesinghe,24,Male,SLIIT,Medicine,2th Year,2.53,Yes,Boarding house,19068,Boarding house,12 km,Private vehicle,291193,No,No,31011,No
2024238,Nethmi,Perera,18,Female,University of Moratuwa,Medicine,3th Year,3.06,Yes,Off-campus,677,Private residence,18 km,Walk,198525,No,Yes,21621,No
2024239,Kasun,Jayasekara,24,Female,University of Colombo,IT,1th Year,2.5,Yes,Boarding house,219,Private residence,10 km,Walk,226685,Yes,No,24958,No
2024240,Kasun,Fernando,21,Female,NSBM Green University,IT,3th Year,2.84,Yes,Boarding house,4251,Boarding house,13 km,Train,169615,No,No,22806,Yes
2024241,Dinuka,Jayasekara,18,Female,University of Colombo,IT,2th Year,3.32,No,On-campus,0,Boarding house,15 km,Private vehicle,186948,Yes,Yes,30562,No
2024242,Dinuka,Jayasekara,24,Male,NSBM Green University,Medicine,3th Year,2.01,Yes,On-campus,19458,On-campus,20 km,Private vehicle,288756,No,Yes,34482,No
2024243,Dinuka,Silva,20,Female,University of Moratuwa,Medicine,4th Year,3.39,Yes,Off-campus,17631,On-campus,13 km,Walk,233770,Yes,Yes,22506,No
2024244,Nethmi,Perera,19,Female,University of Colombo,IT,1th Year,2.14,No,On-campus,0,On-campus,12 km,Private vehicle,241566,Yes,No,29828,No
2024245,Dinuka,Fernando,25,Male,University of Moratuwa,Engineering,1th Year,2.59,Yes,Boarding house,12118,Boarding house,10 km,Walk,269110,No,Yes,17107,Yes
2024246,Ayesh,Perera,25,Male,University of Moratuwa,Business,2th Year,2.11,Yes,On-campus,19948,On-campus,14 km,Private vehicle,246617,No,No,16274,No
2024247,Dinuka,Jayasekara,24,Female,University of Colombo,Engineering,1th Year,2.63,No,Off-campus,0,Private residence,1 km,Train,216589,Yes,Yes,29379,No
2024248,Tharushi,Fernando,19,Female,University of Moratuwa,Business,3th Year,3.48,No,Off-campus,0,Private residence,8 km,Private vehicle,210710,No,No,29672,Yes
2024249,Ravindu,Fernando,19,Male,University of Colombo,Engineering,4th Year,3.28,Yes,Boarding house,14115,On-campus,12 km,Private vehicle,67241,No,No,38841,Yes
2024250,Tharushi,Jayasekara,19,Female,NSBM Green University,Medicine,2th Year,3.66,Yes,Off-campus,17231,Boarding house,15 km,Private vehicle,209090,Yes,Yes,31614,No
2024251,Kasun,Silva,18,Female,University of Colombo,Medicine,1th Year,3.16,Yes,On-campus,8592,Boarding house,12 km,Walk,100848,No,No,17028,No
2024252,Dinuka,Wickramasinghe,21,Female,NSBM Green University,IT,1th Year,3.67,Yes,Off-campus,21605,On-campus,5 km,Private vehicle,77409,No,No,23348,No
2024253,Tharushi,Wijesinghe,22,Male,University of Moratuwa,Medicine,3th Year,3.31,Yes,On-campus,8462,On-campus,13 km,Private vehicle,261843,Yes,No,18627,No
2024254,Dinuka,Fernando,20,Female,NSBM Green University,Medicine,3th Year,2.16,No,On-campus,0,Boarding house,13 km,Walk,86851,No,No,39127,Yes
2024255,Ravindu,Silva,18,Male,University of Colombo,IT,2th Year,3.03,Yes,On-campus,9603,On-campus,1 km,Walk,171435,Yes,Yes,34263,No
2024256,Nethmi,Silva,25,Female,SLIIT,Engineering,1th Year,3.02,Yes,On-campus,5842,Private residence,14 km,Train,280752,Yes,Yes,38902,Yes
2024257,Harsha,Fernando,21,Female,SLIIT,Engineering,3th Year,3.39,No,Off-campus,0,Boarding house,16 km,Walk,283418,Yes,No,39363,No
2024258,Nethmi,Perera,25,Female,University of Moratuwa,IT,3th Year,3.71,No,On-campus,0,Private residence,4 km,Private vehicle,245296,No,No,31491,Yes
2024259,Harsha,Wijesinghe,19,Female,University of Moratuwa,Business,3th Year,2.71,No,On-campus,0,Private residence,10 km,Train,169159,No,No,27331,No
2024260,Tharushi,Perera,20,Female,NSBM Green University,Engineering,1th Year,3.9,No,On-campus,0,Private residence,17 km,Private vehicle,80357,Yes,No,29790,No
2024261,Ravindu,Fernando,18,Male,SLIIT,Business,2th Year,2.17,No,Boarding house,0,Private residence,9 km,Train,275998,Yes,No,30092,No
2024262,Ravindu,Jayasekara,18,Male,University of Colombo,IT,2th Year,3.89,No,On-campus,0,Private residence,3 km,Walk,107872,No,Yes,30531,No
2024263,Sachini,Fernando,23,Female,University of Moratuwa,Business,1th Year,3.46,Yes,Off-campus,22115,On-campus,8 km,Train,143199,Yes,No,36590,Yes
2024264,Kasun,Jayasekara,25,Female,NSBM Green University,Medicine,4th Year,3.05,Yes,Off-campus,16699,Private residence,14 km,Train,148004,Yes,No,36215,Yes
2024265,Sachini,Silva,18,Male,University of Colombo,Medicine,3th Year,3.76,Yes,Off-campus,24636,Private residence,15 km,Private vehicle,109556,No,Yes,32887,No
2024266,Dinuka,Wickramasinghe,18,Male,University of Moratuwa,IT,1th Year,2.05,Yes,On-campus,23455,On-campus,18 km,Private vehicle,147406,No,Yes,25289,No
2024267,Ravindu,Perera,25,Female,University of Colombo,Engineering,3th Year,2.11,No,Off-campus,0,Boarding house,7 km,Train,116977,Yes,Yes,28210,No
2024268,Harsha,Wijesinghe,22,Female,SLIIT,Engineering,3th Year,3.49,Yes,Boarding house,18100,On-campus,1 km,Private vehicle,127530,Yes,No,39699,No
2024269,Ravindu,Wickramasinghe,21,Female,University of Colombo,Business,3th Year,3.64,No,Boarding house,0,Private residence,9 km,Train,251114,No,Yes,27293,No
2024270,Ayesh,Fernando,23,Female,SLIIT,IT,1th Year,3.86,Yes,Boarding house,1047,On-campus,15 km,Walk,252938,No,Yes,36344,No
2024271,Ravindu,Fernando,19,Female,University of Moratuwa,Business,1th Year,2.4,Yes,Boarding house,9527,On-campus,8 km,Walk,77207,No,Yes,15747,No
2024272,Ayesh,Jayasekara,24,Male,NSBM Green University,Business,4th Year,3.12,No,Boarding house,0,Boarding house,6 km,Train,121479,Yes,No,37958,Yes
2024273,Kasun,Fernando,25,Female,NSBM Green University,Medicine,1th Year,3.11,Yes,Boarding house,17495,On-campus,13 km,Train,69991,No,Yes,20509,Yes
2024274,Nethmi,Silva,18,Female,NSBM Green University,Business,1th Year,3.22,No,Boarding house,0,On-campus,17 km,Train,71773,Yes,Yes,24069,Yes
2024275,Harsha,Wickramasinghe,22,Male,University of Colombo,Business,4th Year,3.26,No,On-campus,0,Boarding house,9 km,Bus,197060,No,No,20424,No
2024276,Nethmi,Wickramasinghe,21,Male,SLIIT,IT,3th Year,2.88,Yes,On-campus,5305,On-campus,8 km,Train,266526,Yes,No,39885,No
2024277,Harsha,Jayasekara,20,Female,SLIIT,Business,2th Year,2.17,No,Off-campus,0,Boarding house,18 km,Private vehicle,105519,Yes,Yes,25657,No
2024278,Ayesh,Fernando,18,Male,SLIIT,Engineering,1th Year,3.95,Yes,Boarding house,14177,On-campus,13 km,Walk,236573,Yes,Yes,36398,Yes
2024279,Nethmi,Wijesinghe,18,Male,NSBM Green University,IT,4th Year,2.03,No,On-campus,0,On-campus,18 km,Walk,161570,No,Yes,28826,Yes
2024280,Ayesh,Jayasekara,20,Male,SLIIT,Business,4th Year,3.35,Yes,Boarding house,18311,On-campus,5 km,Train,206267,No,No,24577,Yes
2024281,Nethmi,Jayasekara,20,Female,SLIIT,Business,1th Year,3.07,Yes,Boarding house,14216,Boarding house,13 km,Private vehicle,190903,Yes,Yes,22076,Yes
2024282,Kasun,Perera,18,Male,University of Moratuwa,IT,2th Year,2.63,Yes,Boarding house,11387,Private residence,11 km,Bus,189897,No,No,26018,Yes
2024283,Kasun,Fernando,20,Female,SLIIT,Engineering,3th Year,2.81,Yes,On-campus,16543,Private residence,3 km,Private vehicle,127387,Yes,Yes,17717,Yes
2024284,Dinuka,Perera,24,Female,NSBM Green University,Business,2th Year,2.3,Yes,Off-campus,5286,Private residence,3 km,Private vehicle,276463,No,No,35368,No
2024285,Harsha,Wickramasinghe,23,Female,University of Colombo,Medicine,4th Year,3.6,Yes,On-campus,872,Private residence,5 km,Walk,92974,No,Yes,32345,No
2024286,Harsha,Silva,22,Male,SLIIT,Business,3th Year,3.35,No,On-campus,0,Boarding house,3 km,Walk,152961,Yes,Yes,37468,Yes
2024287,Nethmi,Silva,19,Female,SLIIT,Engineering,4th Year,3.34,No,On-campus,0,Private residence,12 km,Walk,65224,No,Yes,28099,No
2024288,Nethmi,Wijesinghe,22,Female,SLIIT,Business,2th Year,3.12,No,Boarding house,0,Boarding house,7 km,Bus,274327,No,No,33605,No
2024289,Sachini,Wijesinghe,24,Female,NSBM Green University,IT,3th Year,3.15,No,Boarding house,0,Boarding house,19 km,Walk,256516,No,Yes,19197,No
2024290,Tharushi,Fernando,23,Female,SLIIT,Medicine,1th Year,3.18,No,On-campus,0,Private residence,10 km,Bus,75681,No,Yes,15449,No
2024291,Sachini,Wijesinghe,21,Male,SLIIT,Engineering,3th Year,2.02,Yes,On-campus,17069,Boarding house,14 km,Walk,100706,Yes,Yes,20306,No
2024292,Kasun,Jayasekara,25,Male,NSBM Green University,Medicine,3th Year,3.35,Yes,Boarding house,11865,On-campus,7 km,Train,198071,No,Yes,35404,No
2024293,Sachini,Silva,24,Male,University of Colombo,IT,1th Year,2.21,Yes,Boarding house,8614,Boarding house,20 km,Bus,182621,Yes,Yes,33249,Yes
2024294,Ayesh,Fernando,23,Male,University of Colombo,Medicine,3th Year,2.97,Yes,Boarding house,2393,Boarding house,10 km,Train,72344,No,Yes,24165,Yes
2024295,Tharushi,Perera,24,Male,University of Colombo,Engineering,2th Year,3.43,No,Off-campus,0,On-campus,20 km,Train,245556,Yes,Yes,20056,No
2024296,Nethmi,Wickramasinghe,24,Female,SLIIT,IT,1th Year,3.2,No,On-campus,0,Private residence,18 km,Train,212386,No,No,23499,Yes
2024297,Tharushi,Jayasekara,24,Male,University of Moratuwa,Medicine,1th Year,3.15,Yes,Off-campus,19800,On-campus,12 km,Bus,191704,Yes,Yes,21328,Yes
2024298,Ayesh,Silva,18,Male,NSBM Green University,Medicine,2th Year,3.38,No,Off-campus,0,Private residence,16 km,Train,287909,No,No,32944,No
2024299,Ravindu,Silva,20,Male,University of Moratuwa,Business,1th Year,3.27,No,Off-campus,0,Boarding house,3 km,Walk,85834,No,Yes,22444,Yes
2024300,Ayesh,Perera,24,Male,SLIIT,Engineering,3th Year,2.02,No,Off-campus,0,Private residence,5 km,Bus,162837,Yes,Yes,36932,Yes
2024301,Ayesh,Perera,25,Male,SLIIT,Medicine,4th Year,2.55,No,On-campus,0,On-campus,10 km,Bus,149184,No,No,27861,No
2024302,Ayesh,Fernando,25,Female,SLIIT,Engineering,4th Year,3.79,Yes,Off-campus,22730,Private residence,7 km,Train,146535,Yes,No,26733,No
2024303,Nethmi,Fernando,24,Male,NSBM Green University,IT,4th Year,2.73,Yes,Boarding house,23774,On-campus,4 km,Bus,195799,No,Yes,26381,No
2024304,Sachini,Jayasekara,19,Female,NSBM Green University,Business,1th Year,2.51,Yes,Off-campus,19619,Private residence,19 km,Train,266476,Yes,Yes,21493,No
2024305,Kasun,Wijesinghe,25,Male,NSBM Green University,Engineering,3th Year,3.01,Yes,Boarding house,10343,Private residence,7 km,Private vehicle,66264,Yes,Yes,15200,No
2024306,Nethmi,Wijesinghe,23,Male,University of Colombo,IT,4th Year,2.16,No,On-campus,0,On-campus,18 km,Private vehicle,65191,Yes,Yes,30436,Yes
2024307,Sachini,Wijesinghe,25,Female,University of Colombo,Engineering,3th Year,3.84,Yes,Off-campus,23421,Private residence,16 km,Bus,149038,No,No,17127,Yes
2024308,Nethmi,Jayasekara,20,Female,SLIIT,IT,1th Year,2.97,Yes,Boarding house,2065,Private residence,11 km,Train,242226,Yes,No,18688,Yes
2024309,Kasun,Wijesinghe,25,Female,University of Colombo,Medicine,3th Year,3.35,Yes,Boarding house,15372,Private residence,9 km,Bus,273742,Yes,No,39363,No
